2.7063,2.4406
1.9394,-1.4195
2.5902,-0.71352
1.3804,1.377
0.80972,-0.20572
-0.43536,-2.2001
2.732,0.79566
2.3468,1.4624
2.7281,1.3782
2.5712,1.3232
0.22243,-0.34139
2.1034,1.3892
3.9348,2.1745
2.9307,-0.41867
1.8492,1.2195
1.5318,-1.4697
1.6347,-2.8585
2.2581,0.63835
2.1854,0.33435
1.1054,-1.483
1.5456,-0.30525
1.717,1.1022
3.0965,1.4414
3.0178,0.73028
2.3026,0.40725
0.73907,-2.9199
2.2402,-1.2488
2.7834,-0.28574
1.807,-1.3373
0.69299,0.90047
1.2344,-0.19467
2.7826,1.7708
1.9313,-0.35796
2.3832,-0.34863
2.3114,1.1085
2.7521,1.1615
2.9572,0.53302
2.4415,-1.3512
2.5531,2.6416
2.3672,2.3876
0.8553,-2.2151
2.9275,2.1753
3.0477,0.75301
2.3291,-0.29025
1.7603,-1.278
1.4322,-1.0252
0.43539,-1.3983
2.0297,-1.4051
2.6072,0.72191
2.9603,-0.57607
1.8745,-0.29714
1.5174,-1.4397
3.7204,2.9755
3.7116,1.0091
4.392,2.1667
1.0628,-0.50974
0.71616,-1.4915
2.1626,-0.41471
2.389,-1.3769
2.685,0.29092
1.5082,0.64918
1.8012,0.22002
1.6917,-1.4677
0.029001,-1.0153
1.1779,-0.96038
2.0673,0.80713
1.5844,-0.26388
2.8418,-1.4782
2.5935,-0.47285
2.299,1.8959
2.6203,0.43021
4.0547,1.443
1.7482,0.020669
4.6636,3.2379
3.8578,1.1308
3.2647,1.5707
0.031158,-3.2363
1.4351,-1.2483
0.68279,-1.9428
2.2021,0.39069
0.9416,0.85819
1.56,0.1565
3.4779,0.56652
0.77174,-2.9068
0.15332,-2.6304
1.2524,0.74634
1.7437,0.26524
2.6839,-0.40347
2.1182,1.4509
1.6477,-1.198
2.2346,0.19804
0.86178,-1.84
2.301,0.28812
3.0367,0.35116
1.9797,-0.7626
3.1856,0.44306
1.6674,1.7017
3.0199,-0.98601
0.65401,-0.32288
2.0452,-0.41802
2.5698,1.1209
0.95196,-0.013628
0.52345,-2.9434
1.4088,0.14939
1.741,-0.51373
3.3568,0.32624
0.99435,-1.0376
3.0442,0.95217
1.7407,0.048651
1.3808,-0.21555
1.649,-0.65643
4.1362,2.8846
1.384,-0.30821
3.5139,2.7881
2.0856,1.5094
1.4974,-0.99316
2.7058,0.42923
2.1197,1.1898
1.9143,1.9416
2.4821,1.7795
1.524,-0.47689
4.117,2.3287
2.099,1.7085
2.8067,-0.3159
3.0169,0.77098
1.0666,-1.7252
3.4725,2.8696
2.985,-0.26547
1.2533,-1.2679
2.3154,0.37587
1.0857,-0.58414
3.2304,0.83339
1.9734,-1.0429
2.9097,0.57852
2.0593,-0.26651
2.268,-0.91712
1.5058,-1.8324
1.5409,-0.25523
1.812,0.50656
4.4256,2.9594
2.8705,0.87041
2.5618,-0.064696
2.5497,-1.1091
4.3983,1.3891
2.4573,-0.16393
2.6551,0.35754
1.3865,-0.37037
1.9813,0.20204
0.96195,-0.21957
2.5459,0.88632
1.3306,-2.0705
3.3648,2.1416
2.9789,-0.1051
1.9337,-0.54903
1.6421,-1.1072
0.62557,-0.75635
2.8507,-0.92824
2.8582,1.4333
1.9004,-0.86429
4.104,1.2146
2.5942,-0.77332
2.602,-0.26763
2.0231,-1.2491
2.7686,-0.18012
1.2572,0.38887
1.9037,-0.33183
1.0048,-2.1027
0.76874,-0.095881
0.16235,-1.2768
3.5898,1.9251
-0.031849,-2.6237
4.3552,2.9817
2.764,0.071104
-0.11465,-2.9465
1.9096,-0.74243
2.8848,0.38472
1.3116,-0.20584
2.7957,1.656
0.96225,-3.0794
2.0982,-0.40511
3.5237,0.037755
2.3742,1.5381
3.239,2.8057
2.0655,-0.62369
1.3197,0.15103
2.5136,1.0308
2.0537,0.4085
4.1301,3.0192
1.1804,-0.099357
2.099,0.305
0.53827,-2.2219
3.627,3.1155
2.6604,-0.36472
3.4171,1.3109
1.7468,-0.61653
2.4504,1.4405
3.3014,2.4795
1.7067,0.99434
2.5692,1.9718
0.59431,-2.8285
1.7069,0.067393
1.8805,-0.11076
1.3,-1.3313
0.42298,-1.3951
2.2876,-0.028081
2.2402,-0.99961
2.6224,-0.18406
2.9685,0.0019327
1.1255,-1.7751
2.2623,0.12801
2.145,0.34188
3.1976,0.21337
2.9247,-0.62922
1.2162,-1.8407
0.18493,-1.2098
1.1882,0.049675
2.9889,-0.4366
1.9926,0.34052
1.7963,-0.65988
1.3033,-1.6327
1.375,-0.34545
2.4632,-0.93085
2.7581,-0.62371
2.5064,0.1195
2.18,-2.1449
3.169,0.35209
1.8196,-1.5274
1.9837,-1.8062
1.0205,-1.8727
2.2006,0.23439
1.8525,-0.47015
0.98012,1.1706
2.5552,0.37548
2.27,-0.62706
4.0615,2.7619
2.5167,1.1276
2.5178,-0.43438
1.8236,-0.30204
0.90758,-2.2762
0.81368,-1.5672
2.3384,0.0082171
3.5338,3.6298
2.3778,1.0483
2.9532,-0.2368
1.5099,-1.9436
2.3136,-0.40936
1.7362,0.072241
1.2078,1.0736
2.7441,0.12209
1.7194,-0.46093
-1.2169,-4.8117
3.9348,3.1357
1.7012,0.28665
2.383,1.258
1.5456,0.27456
2.1565,-1.9346
1.7387,0.85725
1.9386,-0.13123
1.5651,-1.0538
0.89633,-1.5675
1.5412,0.62606
2.2942,2.1947
1.8052,0.81872
3.5977,3.4068
5.0954,2.5497
1.2442,-2.2851
1.1276,-1.2673
0.94701,-2.1365
1.0244,-2.0875
1.8879,-0.49202
2.3454,-1.1571
2.1549,-0.75435
0.69316,-1.4207
3.5257,1.6348
2.9586,0.16346
1.0138,-1.255
1.7628,-0.26999
1.5142,-0.84754
1.9388,0.63801
1.3601,-1.5492
1.2847,-0.26237
2.1814,1.6828
1.6974,1.3665
1.9978,-0.52709
1.6485,0.14864
1.8551,-1.1249
2.2141,0.68251
1.3459,-2.3263
3.3856,-0.33971
2.6051,-0.31562
-0.75539,-4.5904
1.3373,-0.1625
2.6439,0.71458
2.9357,1.9239
0.57353,-1.1193
3.7664,2.4166
1.9602,-1.0267
0.49737,-0.63523
1.575,-0.45263
1.3507,-1.3073
3.5705,2.7087
-0.19105,-1.4452
1.1929,-0.99467
2.3868,0.66345
2.7429,0.36684
0.37518,-2.4717
3.368,1.5775
0.59116,-1.6802
1.1178,-1.2721
1.6534,0.015616
2.8428,0.36582
2.5507,0.22374
2.0051,1.6718
2.8773,-1.3946
1.4565,-1.3096
3.5722,0.30221
2.0919,2.1288
0.15844,-2.0981
1.0959,0.73359
1.0144,-0.80712
0.87017,-1.0681
2.6608,-0.51667
0.79218,-2.2812
1.9998,-0.071049
1.8785,-0.74478
1.2264,1.2939
2.1088,-1.0338
1.2973,0.68867
3.848,2.2728
0.48997,-1.8508
2.2651,-0.76929
1.5003,-1.2476
1.7905,-0.88794
0.26962,-3.0804
2.8416,2.3664
2.2161,-0.5984
3.0956,-0.12163
2.6211,0.63804
1.2045,-0.77542
0.77816,-2.6052
1.4892,-0.98535
2.5195,0.76282
0.89506,0.18177
1.7551,-0.59594
-0.18573,-1.2638
1.0156,-2.6032
2.4734,0.067188
2.8165,0.98846
3.3909,-1.0274
2.4199,0.64446
2.3613,-0.26237
1.0217,-2.0899
0.021175,-0.80355
2.9945,1.2889
2.538,-0.21524
2.4455,0.07728
2.6542,-0.78713
1.562,-1.491
3.1227,2.4883
2.9599,2.9657
1.7114,0.47047
1.3841,-1.3529
1.9494,0.29281
2.6692,0.12657
3.1499,0.44499
2.9895,1.9778
0.10711,0.10057
2.2946,0.57021
-1.0689,-2.0861
0.40122,-2.295
1.1537,-1.1143
2.0442,-0.29461
1.9423,1.2687
1.8774,-0.57019
3.0372,1.0606
2.1172,0.72164
2.8817,0.45169
1.9239,-1.0042
1.0856,-1.1351
0.81369,-1.9038
3.1998,0.65614
1.584,0.4584
2.4839,0.37246
1.9935,0.81473
1.4762,-1.8859
2.4605,0.36309
1.1576,-2.0856
2.9203,0.90707
3.2784,0.10435
3.8204,2.142
2.6759,1.5062
2.9355,0.50827
2.7883,0.95311
0.99181,-0.15072
1.8847,0.53975
2.4191,0.46564
0.85703,-2.7987
1.7765,-0.67217
0.58359,-3.4075
1.7377,-0.63738
2.228,1.1097
2.3361,0.80982
2.6835,3.1101
2.9807,0.78782
1.7845,0.49194
2.9612,1.0699
3.035,0.097507
1.8431,-0.12566
2.1108,-0.45936
2.9094,-0.012666
1.9339,-0.66891
1.2732,-0.92728
1.4916,2.1352
1.3565,-1.1723
0.9159,-1.7759
3.2329,0.50922
-0.085013,-2.0863
1.9078,1.0555
2.1296,-1.0313
2.2063,-2.2483
1.7865,-0.29909
0.47302,-0.53058
1.4558,-2.9587
0.97219,-0.25705
2.6876,1.9382
1.6067,-0.21903
2.4757,-1.484
1.9365,-0.04343
1.441,0.0052453
1.2646,0.096518
0.61338,-0.67763
1.2008,-0.065865
1.3888,0.51419
1.8898,-1.3086
2.4143,1.4487
2.2301,-1.527
2.857,0.91045
2.0482,0.37509
3.0233,2.1191
1.818,-1.1603
1.7099,-0.10822
2.8152,2.1504
2.3223,0.71604
2.1384,0.89394
1.549,-0.48276
1.847,-0.74841
1.121,0.12808
1.8073,0.41293
2.1949,1.2833
3.5949,1.1411
1.5581,-0.38723
1.578,0.62387
2.2258,-0.83913
2.1464,0.71248
2.0097,0.48335
2.1076,1.6602
-0.049531,-0.081358
3.314,2.6233
2.618,-0.50741
1.5807,-2.0557
1.3454,-1.9964
1.3099,0.034541
0.32073,-2.209
1.7518,-1.3201
3.1934,1.0052
0.43643,-1.6679
0.25481,-3.1069
1.9759,0.00085898
0.65181,-2.4381
1.7128,-1.1227
1.2487,0.15163
2.4317,-0.1035
1.5688,-1.1298
2.1219,1.6218
2.4206,1.4482
2.4049,0.83971
2.4837,0.7956
1.7067,-1.2009
-0.46948,-3.1508
2.2522,1.0375
1.0708,-0.86894
2.5318,-0.0092761
0.67369,0.74441
3.024,0.43442
1.0987,-1.5694
1.3442,-1.1505
2.3982,-1.9879
4.3453,2.8685
1.0547,0.11201
3.7895,2.3265
2.4904,-0.71125
1.1071,-2.1371
2.7642,1.6362
2.2218,-0.41673
1.5301,0.68428
1.5629,-1.5713
-0.051397,-1.5147
1.8392,-1.1243
2.5308,-0.0037027
2.2645,-0.41302
1.6681,0.92041
3.0651,1.8658
1.6036,-0.20236
2.6158,1.9034
0.84223,-2.1157
1.807,-1.9085
2.2863,0.72242
2.7212,0.78189
2.0387,0.10679
2.3431,-0.58247
3.2561,1.9641
3.2442,1.743
1.4369,-1.8854
2.2346,0.19045
3.5473,2.7562
2.167,0.074432
2.0315,2.0572
3.4188,1.4907
2.892,0.64557
1.3429,-1.9388
2.0038,0.024558
0.87593,-0.52669
1.7513,1.6381
2.8987,0.088311
0.71191,-1.4983
3.0216,1.0991
1.6158,-0.04887
1.3026,-0.26732
1.2656,0.74553
-0.12974,-1.4188
1.9057,-0.6541
0.84795,1.2512
0.32083,-2.2299
1.995,0.41965
1.4125,0.90478
1.6007,1.1607
2.1242,-0.88467
2.1644,-0.007422
1.6499,-1.1241
1.7147,-0.42467
1.6022,-0.55284
1.7436,-1.5291
1.0645,-0.55647
0.69253,-0.88726
0.87471,-1.3199
2.5279,0.081977
2.0054,-0.33278
2.8999,-1.3166
3.18,0.006441
1.2363,-1.6745
0.94333,-0.90511
0.13936,-1.6376
1.7889,-0.63066
2.6913,1.2753
3.4982,1.7505
2.0761,0.92975
1.5352,-0.5044
2.2203,0.31474
1.1782,-0.20084
2.0906,0.12123
1.9192,0.98905
0.76154,-1.8605
1.6636,0.12285
2.4625,0.31249
3.4247,1.8593
2.5503,-0.28568
3.9425,2.7408
1.3064,-3.1008
2.1851,-0.50734
1.8331,1.9974
2.1475,1.803
0.92369,-1.0073
1.8966,-1.1124
1.6846,-0.89843
1.6267,-1.0571
1.6357,0.19667
1.7417,1.3869
2.0088,-0.12667
3.2959,1.2429
1.6209,-0.5381
1.9947,1.2438
0.35306,-1.9265
2.1861,0.50164
2.0808,-0.92241
1.353,0.089064
2.3702,-0.87447
1.7133,0.17039
1.7285,-1.2087
0.87073,1.9924
2.8773,1.127
1.0777,-1.7342
2.1078,-0.092746
2.1189,1.3944
2.7184,0.73413
2.7391,-0.82288
0.64474,-0.55013
3.2905,1.0919
2.5734,-0.368
1.0504,0.45368
1.0103,-0.79287
1.5905,-1.4757
1.4642,1.1171
2.9655,2.0761
3.0186,-0.29595
2.2113,0.43939
3.0264,1.8074
2.1098,-0.64961
3.3266,1.7328
3.2186,1.0977
0.73125,-1.482
2.8363,-0.2007
2.368,1.7139
1.7802,0.2611
2.8409,0.80041
1.5499,-0.24974
1.4342,0.85459
2.5665,0.33693
1.8941,-0.79625
2.0956,0.49811
3.1473,2.053
1.5045,-0.87968
2.2417,-1.0418
2.7677,-0.94622
0.83473,-2.2974
2.1029,1.638
1.8304,0.82012
2.4573,-0.71317
2.2621,0.073646
2.0291,0.33977
1.1786,-1.4828
2.9234,1.2538
3.4929,0.77592
2.4923,-0.61984
2.8453,-0.11474
2.0482,0.66033
1.6056,-0.82635
2.1806,-0.20326
0.44729,-1.5899
3.6593,0.68354
2.9305,0.39161
0.16722,-1.1769
0.6872,-0.31922
2.5754,0.54509
1.839,0.068802
1.9696,-0.80502
0.39786,-2.0833
2.1255,-0.28095
2.1805,0.70427
2.6351,0.38741
0.5273,-0.32707
3.0203,-0.0013338
0.93839,-0.75934
2.0605,-0.58551
3.5133,1.5397
3.3295,1.4505
2.3882,-1.7577
3.0619,0.85396
0.84745,-1.8456
2.8241,2.7919
2.9136,1.96
0.97084,-1.1945
2.139,-0.44082
4.8584,2.6412
2.9618,1.2019
3.2449,2.2661
2.6071,0.5168
0.84217,-0.31856
0.10109,-2.1963
1.9198,1.0748
0.98423,-1.461
0.55546,-2.5539
